# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
10,100000,6.2,11.150,10.1,9.1,1.6,94.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,1022.7,1022.7,5,100.0,0.0,8.7,429,230,41,47.0,53.0,52.5,52.5,3.24,19.92,0.524,948,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11,100000,9.9,17.094,15.0,8.8,1.5,92.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,1022.4,1022.4,25,100.0,0.0,11.6,621,508,110,49.9,50.1,52.5,52.5,4.10,31.25,0.576,1498,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12,100000,6.5,11.229,10.3,9.2,1.6,94.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1022.7,1022.7,14,100.0,0.0,9.3,579,440,106,48.2,51.8,52.5,52.5,3.31,20.70,0.789,1127,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13,100000,8.4,14.568,13.2,9.1,1.6,93.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1022.3,1022.3,15,100.0,0.0,9.4,591,399,79,48.0,52.0,52.5,52.5,3.76,40.62,0.695,1233,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,100000,6.4,11.459,10.5,9.1,1.6,94.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,1022.8,1022.8,12,100.0,0.0,10.2,433,455,83,49.1,50.9,52.5,52.5,3.20,22.66,0.633,857,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,100000,3.3,6.162,5.5,9.0,1.7,97.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,1022.9,1022.9,5,100.0,0.0,8.5,335,218,37,48.8,51.2,22.5,52.5,2.26,22.27,0.764,449,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,3.2,6.178,5.5,8.8,1.7,97.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,1022.8,1022.8,8,100.0,0.0,8.0,479,259,47,46.6,53.4,12.5,52.5,2.11,26.95,0.708,420,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,7.8,13.370,12.2,9.2,1.6,93.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1022.7,1022.7,18,100.0,0.0,10.8,612,373,80,48.1,51.9,52.5,52.5,3.26,24.61,0.663,1206,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,10.8,18.131,15.9,8.8,1.5,91.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,1022.4,1022.4,25,100.0,0.0,10.7,527,359,72,46.9,53.1,52.5,52.5,3.51,21.88,0.612,1750,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

