# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
12,100000,16.7,18.164,30.1,16.6,1.8,82.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,1022.2,1022.2,1,100.0,0.0,2.6,105,1,1,40.3,59.7,52.5,52.5,2.55,10.94,1.000,5768,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13,100000,15.9,16.184,28.4,17.6,1.8,83.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,1022.2,1022.2,0,0.0,0.0,2.5,93,1,1,42.5,57.5,52.5,52.5,2.59,10.94,0.393,5996,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,100000,18.2,19.303,32.5,16.8,1.8,80.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,1021.9,1021.9,3,100.0,0.0,2.6,118,2,3,40.0,60.0,52.5,52.5,3.10,16.02,0.039,6365,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,100000,18.8,22.037,33.7,15.3,1.8,78.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,1022.0,1022.0,7,100.0,0.0,2.2,106,1,1,36.2,63.8,52.5,52.5,2.74,25.00,0.037,4806,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,17.0,17.243,29.7,17.2,1.7,82.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,1022.1,1022.1,1,100.0,0.0,3.1,90,1,1,42.0,58.0,52.5,52.5,2.98,11.33,0.393,6128,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,16.1,19.427,30.1,15.5,1.9,81.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1022.1,1022.2,3,100.0,0.0,2.3,107,1,1,38.6,61.4,52.5,52.5,2.72,11.33,0.393,4725,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,19.1,19.676,33.6,17.1,1.8,80.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.6,1022.0,1022.0,3,100.0,0.0,3.1,108,1,1,41.2,58.8,52.5,52.5,2.87,13.67,0.393,6408,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,100000,16.8,19.897,31.1,15.6,1.8,80.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6,1022.0,1022.0,0,0.0,0.0,2.5,128,2,2,38.4,61.6,52.5,52.5,2.66,12.11,0.037,4889,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,100000,15.3,15.726,25.8,16.4,1.7,85.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,1022.3,1022.3,0,0.0,0.0,2.4,98,1,1,42.8,57.2,52.5,52.5,2.56,11.33,0.093,5028,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,15.8,16.095,26.9,16.7,1.7,83.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,1022.3,1022.3,1,100.0,0.0,2.5,97,1,2,39.4,60.6,52.5,52.5,2.29,9.38,0.393,5668,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,100000,14.6,19.558,27.8,14.2,1.9,81.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,1022.3,1022.3,7,100.0,0.0,2.0,110,2,1,35.0,65.0,52.5,52.5,2.68,37.50,0.393,3477,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,100000,16.6,16.984,28.3,16.7,1.7,82.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,1022.3,1022.3,2,100.0,0.0,3.1,130,2,1,39.2,60.8,52.5,52.5,2.63,11.33,0.037,5243,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

