# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
10,100000,10.0,19.442,17.0,8.8,1.7,91.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1022.2,1022.2,33,100.0,0.0,4.9,169,194,64,49.9,50.1,52.5,52.5,3.78,19.92,0.184,1143,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11,100000,7.2,13.822,12.5,9.1,1.7,93.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1022.6,1022.6,6,100.0,0.0,4.2,186,203,72,46.6,53.4,52.5,52.5,3.06,18.36,0.986,1395,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12,100000,6.1,12.175,9.6,7.9,1.6,95.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1022.2,1022.2,25,100.0,0.0,3.9,193,120,42,49.2,50.8,52.5,52.5,3.65,41.02,0.425,923,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13,100000,3.2,6.298,7.1,11.3,2.2,95.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,1022.8,1022.8,5,100.0,0.0,1.4,39,74,11,40.6,59.4,27.5,52.5,2.70,23.05,0.073,192,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,100000,11.1,23.182,19.8,8.5,1.8,90.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,1020.9,1020.9,132,100.0,0.0,5.1,237,345,107,51.4,48.6,52.5,52.5,5.75,28.12,0.179,557,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,100000,12.4,26.335,20.2,7.7,1.6,90.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,1018.4,1020.1,152,100.0,0.0,7.3,360,356,132,52.9,47.1,52.5,52.5,6.68,59.38,0.468,887,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,100000,7.0,14.072,11.1,7.9,1.6,94.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,1022.3,1022.3,27,100.0,0.0,4.0,210,79,29,46.7,53.3,52.5,52.5,3.45,19.14,0.204,948,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,100000,9.7,19.102,15.3,8.0,1.6,92.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,1022.4,1022.4,37,100.0,0.0,3.8,185,172,59,49.5,50.5,52.5,52.5,4.00,28.91,0.289,1063,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,100000,6.4,12.033,10.2,8.5,1.6,94.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1022.1,1022.1,44,100.0,0.0,3.8,165,214,65,48.3,51.7,52.5,52.5,3.29,19.14,0.239,530,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,100000,7.2,14.278,11.6,8.1,1.6,93.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1022.6,1022.6,23,100.0,0.0,5.9,165,134,54,45.7,54.3,52.5,52.5,3.67,24.22,0.289,945,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,100000,8.7,17.540,13.3,7.6,1.5,93.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,1022.5,1022.5,17,100.0,0.0,5.4,152,99,39,48.6,51.4,52.5,52.5,5.01,26.95,0.214,999,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,100000,10.2,21.257,16.8,7.9,1.7,91.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,1020.3,1020.7,121,100.0,0.0,4.8,216,138,46,48.3,51.7,52.5,52.5,5.15,55.86,0.105,710,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

