# win,br,misp%,MPKI,extra%,i/blk,br/blk,true_blk%,bim%,T0%,T1%,T2%,T3%,T4%,T5%,T6%,T7%,T8%,T9%,T10%,T11%,T12%,T13%,alloc_ok%,acc_avg,alloc_avg,Tlast_evict,Tlast_zu%,Tlast_avgp,coll%,Tlast_used,win_stuck,win_hard,dir_misp%,bnd_misp%,micro_p50_mpki,micro_p95_mpki,phase_delta_avg,phase_max_delta,jaccard,pingpong,cf_fb_only%,cf_tage_only%,prov_no_tag%,prov_sec_rej%,prov_meta_alt%,prov_meta_pri%,prov_no_meta%,cf_sec_fb_acc%,cf_sec_tage_acc%,ben_rej%,ben_incr%,ben_decr%,ben_ctr_avg
30,100000,12.9,31.444,21.7,6.9,1.7,88.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,1017.3,1021.3,119,100.0,0.0,4.0,206,167,42,45.8,54.2,52.5,52.5,4.58,28.91,0.111,777,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
31,100000,12.2,26.101,25.2,9.6,2.1,87.3,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,1018.2,1018.2,256,100.0,0.0,5.9,300,116,49,49.5,50.5,52.5,52.5,6.24,29.30,0.390,1012,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
32,100000,10.6,22.625,21.3,9.4,2.0,88.8,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,1019.9,1019.9,162,100.0,0.0,5.3,342,109,51,47.7,52.3,52.5,52.5,5.48,24.61,0.703,1190,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33,100000,9.2,17.282,18.1,10.5,2.0,90.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,1009.4,1009.4,430,100.0,0.0,3.4,277,89,27,47.4,52.6,52.5,52.5,3.60,19.53,0.262,506,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,100000,14.0,34.538,29.9,8.7,2.1,84.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,1005.5,1005.5,311,100.0,0.0,3.1,196,20,14,49.6,50.4,52.5,52.5,4.04,16.80,0.025,836,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
35,100000,7.0,14.834,13.6,9.2,1.9,92.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,1019.7,1019.7,127,100.0,0.0,2.5,110,18,7,45.5,54.5,52.5,52.5,2.89,27.34,0.159,414,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
36,100000,14.1,34.037,26.0,7.6,1.8,86.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1021.3,1021.3,106,100.0,0.0,3.9,145,104,36,47.9,52.1,52.5,52.5,4.58,32.03,0.026,756,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
37,100000,11.7,28.158,21.4,7.6,1.8,88.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,1022.3,1022.3,41,100.0,0.0,3.5,104,89,27,45.9,54.1,52.5,52.5,4.18,16.80,0.522,1360,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38,100000,12.4,29.137,23.2,8.0,1.9,87.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,1020.0,1020.0,136,100.0,0.0,4.1,241,140,31,48.0,52.0,52.5,52.5,3.61,17.19,0.425,1172,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39,100000,5.8,13.101,11.6,8.8,2.0,93.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,1015.4,1015.4,147,100.0,0.0,5.5,142,74,23,45.5,54.5,47.5,52.5,2.79,23.83,0.265,484,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
40,100000,7.8,16.467,15.0,9.1,1.9,91.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,1016.4,1016.4,285,100.0,0.0,3.2,199,40,15,43.5,56.5,52.5,52.5,2.95,20.70,0.066,696,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
41,100000,15.0,26.723,30.7,11.5,2.0,84.6,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,832.7,832.7,1707,100.0,0.0,7.1,417,65,24,49.8,50.2,52.5,52.5,4.00,19.92,0.081,911,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
42,100000,10.9,21.047,21.4,10.2,2.0,89.4,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,1021.9,1021.9,77,100.0,0.0,5.4,110,107,38,50.5,49.5,52.5,52.5,4.28,23.44,0.267,698,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
43,100000,11.0,24.959,21.9,8.8,2.0,89.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,1022.1,1022.1,69,100.0,0.0,4.1,132,97,43,50.3,49.7,52.5,52.5,4.10,22.66,0.503,1318,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
44,100000,12.8,22.741,22.0,9.7,1.7,89.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,1020.8,1020.8,139,100.0,0.0,5.2,209,78,46,50.4,49.6,52.5,52.5,4.44,21.48,0.105,679,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
45,100000,15.8,33.640,25.3,7.5,1.6,87.9,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,1018.4,1018.4,369,100.0,0.0,6.6,434,279,160,52.0,48.0,52.5,52.5,6.09,32.03,0.117,755,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
46,100000,7.7,18.024,15.5,8.6,2.0,92.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,1005.2,1005.2,624,100.0,0.0,6.8,378,145,43,49.0,51.0,47.5,52.5,3.40,36.33,0.127,504,0.000,0.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000

